3	SR	0.13020833333333331
11	IA	0.4774305555555556
31	OC	1.3454861111111112
17	YR	0.7378472222222222
5	CH	0.2170138888888889
45	NY	1.953125
88	VN	3.8194444444444446
21	OI	0.9114583333333334
66	SE	2.864583333333333
21	OI	0.9114583333333334
18	IL	0.78125
15	YC	0.6510416666666667
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
13	TH	0.564236111111111
22	CO	0.9548611111111112
9	UT	0.390625
5	HX	0.2170138888888889
5	NV	0.2170138888888889
11	YE	0.4774305555555556
6	NI	0.26041666666666663
6	SL	0.26041666666666663
6	MC	0.26041666666666663
11	IA	0.4774305555555556
4	VO	0.1736111111111111
5	SI	0.2170138888888889
2	AO	0.08680555555555555
11	YE	0.4774305555555556
45	XR	1.953125
13	VI	0.564236111111111
15	LQ	0.6510416666666667
13	LU	0.564236111111111
15	LQ	0.6510416666666667
23	IX	0.9982638888888888
26	KI	1.128472222222222
40	ET	1.7361111111111112
31	OC	1.3454861111111112
24	DN	1.0416666666666665
7	IK	0.3038194444444445
35	TE	1.519097222222222
13	HQ	0.564236111111111
8	CB	0.3472222222222222
19	PI	0.8246527777777778
3	DE	0.13020833333333331
25	GT	1.0850694444444444
10	PX	0.4340277777777778
18	IL	0.78125
21	OL	0.9114583333333334
35	TE	1.519097222222222
45	XR	1.953125
3	GN	0.13020833333333331
3	CI	0.13020833333333331
25	GT	1.0850694444444444
2	CD	0.08680555555555555
17	LI	0.7378472222222222
4	CQ	0.1736111111111111
42	NP	1.8229166666666667
3	BE	0.13020833333333331
5	PB	0.2170138888888889
22	CO	0.9548611111111112
6	TP	0.26041666666666663
2	MZ	0.08680555555555555
17	CT	0.7378472222222222
54	EN	2.34375
15	YC	0.6510416666666667
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
42	NP	1.8229166666666667
7	BI	0.3038194444444445
45	XR	1.953125
20	CR	0.8680555555555556
6	YG	0.26041666666666663
6	CV	0.26041666666666663
6	NI	0.26041666666666663
5	TM	0.2170138888888889
20	CR	0.8680555555555556
54	EN	2.34375
2	OP	0.08680555555555555
1	UD	0.043402777777777776
28	RB	1.215277777777778
15	QV	0.6510416666666667
14	YN	0.607638888888889
66	SE	2.864583333333333
47	RC	2.039930555555556
19	PI	0.8246527777777778
42	NP	1.8229166666666667
8	CB	0.3472222222222222
42	NP	1.8229166666666667
4	WA	0.1736111111111111
15	RO	0.6510416666666667
5	CE	0.2170138888888889
20	CR	0.8680555555555556
11	IN	0.4774305555555556
18	IL	0.78125
20	AP	0.8680555555555556
26	BA	1.128472222222222
17	UE	0.7378472222222222
66	SE	2.864583333333333
22	CO	0.9548611111111112
13	HQ	0.564236111111111
17	CT	0.7378472222222222
6	GE	0.26041666666666663
5	PB	0.2170138888888889
28	RB	1.215277777777778
21	OI	0.9114583333333334
15	YC	0.6510416666666667
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
42	NP	1.8229166666666667
26	KI	1.128472222222222
8	IR	0.3472222222222222
8	AR	0.3472222222222222
15	UI	0.6510416666666667
18	RP	0.78125
8	EB	0.3472222222222222
25	GT	1.0850694444444444
5	ED	0.2170138888888889
2	TB	0.08680555555555555
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
12	UL	0.5208333333333333
15	UI	0.6510416666666667
47	RC	2.039930555555556
33	LA	1.4322916666666665
11	IN	0.4774305555555556
1	NW	0.043402777777777776
5	VQ	0.2170138888888889
35	TE	1.519097222222222
45	XR	1.953125
13	VI	0.564236111111111
3	HW	0.13020833333333331
16	PA	0.6944444444444444
1	NC	0.043402777777777776
28	RB	1.215277777777778
5	OX	0.2170138888888889
8	WV	0.3472222222222222
28	RB	1.215277777777778
35	TE	1.519097222222222
5	OX	0.2170138888888889
31	OC	1.3454861111111112
13	VI	0.564236111111111
14	UC	0.607638888888889
5	TM	0.2170138888888889
3	HS	0.13020833333333331
15	RO	0.6510416666666667
2	DS	0.08680555555555555
15	PO	0.6510416666666667
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
10	IP	0.4340277777777778
14	RA	0.607638888888889
12	VL	0.5208333333333333
16	UH	0.6944444444444444
15	LQ	0.6510416666666667
23	IX	0.9982638888888888
26	KI	1.128472222222222
40	ET	1.7361111111111112
31	OC	1.3454861111111112
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
14	RA	0.607638888888889
20	AP	0.8680555555555556
6	IS	0.26041666666666663
3	SD	0.13020833333333331
8	YO	0.3472222222222222
2	TB	0.08680555555555555
7	IK	0.3038194444444445
35	TE	1.519097222222222
13	EP	0.564236111111111
4	KW	0.1736111111111111
2	BY	0.08680555555555555
26	BA	1.128472222222222
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
9	OT	0.390625
1	FT	0.043402777777777776
16	AW	0.6944444444444444
47	RC	2.039930555555556
66	SE	2.864583333333333
16	HT	0.6944444444444444
7	RE	0.3038194444444445
22	CO	0.9548611111111112
54	EN	2.34375
23	IX	0.9982638888888888
6	NO	0.26041666666666663
33	LA	1.4322916666666665
2	NX	0.08680555555555555
13	RV	0.564236111111111
2	XL	0.08680555555555555
1	QL	0.043402777777777776
10	IO	0.4340277777777778
7	LM	0.3038194444444445
16	HT	0.6944444444444444
54	EN	2.34375
46	FC	1.9965277777777777
88	VN	3.8194444444444446
13	RV	0.564236111111111
4	HO	0.1736111111111111
6	SL	0.26041666666666663
28	RB	1.215277777777778
66	SE	2.864583333333333
